"trend","weekday1","weekday2","weekday3","weekday4","weekday5","weekday6","daily_cos1","daily_sin1","daily_cos2","daily_sin2","daily_cos3","daily_sin3"
-0.378164556962025,0,0,0,0,1,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.37710970464135,0,0,0,0,0,1,1,0,1,0,1,0
-0.376054852320675,0,0,0,0,0,1,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.375,0,0,0,0,0,1,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.373945147679325,0,0,0,0,0,1,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.37289029535865,0,0,0,0,0,1,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.371835443037975,0,0,0,0,0,1,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.3707805907173,0,0,0,0,0,1,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.369725738396624,0,0,0,0,0,1,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.368670886075949,0,0,0,0,0,0,1,0,1,0,1,0
-0.367616033755274,0,0,0,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.366561181434599,0,0,0,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.365506329113924,0,0,0,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.364451476793249,0,0,0,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.363396624472574,0,0,0,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.362341772151899,0,0,0,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.361286919831224,0,0,0,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.360232067510549,1,0,0,0,0,0,1,0,1,0,1,0
-0.359177215189873,1,0,0,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.358122362869198,1,0,0,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.357067510548523,1,0,0,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.356012658227848,1,0,0,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.354957805907173,1,0,0,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.353902953586498,1,0,0,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.352848101265823,1,0,0,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.351793248945148,0,1,0,0,0,0,1,0,1,0,1,0
-0.350738396624473,0,1,0,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.349683544303797,0,1,0,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.348628691983122,0,1,0,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.347573839662447,0,1,0,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.346518987341772,0,1,0,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.345464135021097,0,1,0,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.344409282700422,0,1,0,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.343354430379747,0,0,1,0,0,0,1,0,1,0,1,0
-0.342299578059072,0,0,1,0,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
-0.341244725738397,0,0,1,0,0,0,6.12323399573677e-17,1,-1,1.22464679914735e-16,-1.83697019872103e-16,-1
-0.340189873417722,0,0,1,0,0,0,-0.707106781186547,0.707106781186548,-1.83697019872103e-16,-1,0.707106781186548,0.707106781186547
-0.339135021097046,0,0,1,0,0,0,-1,1.22464679914735e-16,1,-2.44929359829471e-16,-1,3.67394039744206e-16
-0.338080168776371,0,0,1,0,0,0,-0.707106781186548,-0.707106781186547,1.19434011948696e-15,1,0.707106781186548,-0.707106781186547
-0.337025316455696,0,0,1,0,0,0,-1.83697019872103e-16,-1,-1,3.67394039744206e-16,5.51091059616309e-16,1
-0.335970464135021,0,0,1,0,0,0,0.707106781186547,-0.707106781186548,-4.28626379701574e-16,-1,-0.707106781186547,-0.707106781186548
-0.334915611814346,0,0,0,1,0,0,1,0,1,0,1,0
-0.333860759493671,0,0,0,1,0,0,0.707106781186548,0.707106781186547,6.12323399573677e-17,1,-0.707106781186547,0.707106781186548
